stationid,location,provincE_ID,provincE_NAME,amphuR_ID,amphuR_NAME,tumboL_ID,tumboL_NAME,latitude,longitude,awsserialname,awsrecordtime,awsptemperature,awspressure,awsrainfall,awstemperature,awsrelatviehumidity,awswindspeed,awswinddirection,awsactivestatus,awslastupdate,aqserialname,aqtemperature,aqdewpoint,aqnO2,aqO3,aqox,aqrelativehumidity,aqpM1,aqpM25,aqpM10,aqtsp,aqactivestatus,aqlastupdate,accumulaterainfalL3HOURS,accumulaterainfalL24HOURS,accumulaterainfalllastupdate,accumulaterainfallrecordtime,region,id,aqrecordtime,statioN_CODE,awsbatteryvolt,accumulaterainfalL24HOURS_DESC,aqpM25_DESC
294,ND01 - วัดบ้านหนองแค ต.ม่วงลาด อ.จังหาร จ.ร้อยเอ็ด,45,ร้อยเอ็ด,4517,จังหาร,451703,ม่วงลาด,16.19463,103.516,AWS4364-072,2023-05-25 10:50:00.0,34.41,994,994,994,67.36,.56,281.7,1,2023-05-25 11:00:00.0,AQY-R AA 0072,33.07,30.5,3,0,,86.4,,34.3,42.6,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,NE,291,2023-05-25 10:50:00.0,ND01,12.69,ไม่มีฝน,คุณภาพอากาศดี
60,TD85 - วัดโพธิการาม ต.โพนสูง อ.ปทุมรัตต์ จ.ร้อยเอ็ด,81,ร้อยเอ็ด,8107,ปทุมรัตน์,810702,โพนสูง,15.66875,103.428,AWS2963-117,2023-05-25 10:50:00.0,29.58,994,994,994,73.84,1.449,192.7,1,2023-05-25 11:00:00.0,AQY BE-1335A,29.93,25.2,11,15.13,,75.6,,37.6,54.1,,1,2023-05-25 11:00:00.0,.3,.3,2023-05-25 11:00:00.0,2023-05-25 11:00:00.0,NE,58,2023-05-25 10:50:00.0,TD85,13.27,ฝนตกเล็กน้อย,คุณภาพอากาศดี
84,TD83 - วัดสระเกษ หมู่ 1 ต.เกษตรวิสัย อ.เกษตรวิสัย จ.ร้อยเอ็ด,81,ร้อยเอ็ด,8107,เกตรวิสัย,810701,เกตรวิสัย,15.65808,103.58294,AWS2963-116,2023-05-25 10:50:00.0,28.62,994,994,994,80.1,.677,223.4,1,2023-05-25 11:00:00.0,AQY-R AA 0115,,,,,,,,,,,0,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,NE,82,,TD83,12.51,ไม่มีฝน,
408,CC02 - ที่ว่าการอำเภอชัยบาดาล ต.ลำนารายณ์ อ.ชัยบาดาล จ.ลพบุรี,16,ลพบุรี,1604,ชัยบาดาล,160401,ลำนารายณ์,15.20594,101.13691,AWS3565-060,2023-05-25 10:50:00.0,34.62,1003,1003,1003,56.36,1.507,204.4,1,2023-05-25 11:00:00.0,R-AQ-AT060,33.3,25.08,7,18.5,,58.9,,35.05,78.5,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,C,408,2023-05-25 10:50:00.0,CC02,12.83,ไม่มีฝน,คุณภาพอากาศดี
407,CC01 - ที่ว่าการอำเภอเมือง ต.ทะเลชุบศร อ.เมืองลพบุรี จ.ลพบุรี,16,ลพบุรี,1601,เมืองลพบุรี,160101,ทะเลชุบศร,14.79838,100.65306,AWS3565-059,2023-05-25 10:50:00.0,34.18,1007,1007,1007,59.02,.826,145.8,1,2023-05-25 11:00:00.0,R-AQ-AT059,35.95,26.61,8,18,,53.3,,33.85,71.7,,1,2023-05-25 11:00:00.0,0,2.1,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,C,407,2023-05-25 10:50:00.0,CC01,12.76,ฝนตกเล็กน้อย,คุณภาพอากาศดี
30,TE33 - ศูนย์สาธารณสุขมูลฐาน หมู่ 9 ต.เวียงตาล อ.ห้างฉัตร จ.ลำปาง,81,ลำปาง,8107,ห้างฉัตร,810756,เวียงตาล,18.42596,99.26719,saic-aws-0002,2023-05-25 10:50:00.0,39.89,964,964,964,51.46,.337,128,1,2023-05-25 11:00:00.0,,,,,,,,,,,,0,,0,0,2023-05-25 11:00:00.0,2023-05-25 11:00:00.0,N,29,,TE33,12.73,ไม่มีฝน,
292,TE02 - บ้านแม่ปะหลวง หมู่ 1 ต.แม่ปะ อ.เถิน จ.ลำปาง,81,ลำปาง,8107,เถิน,810731,แม่ปะ,17.6392,99.25666,AWS4364-127,2023-05-25 10:50:00.0,37.58,989,989,989,48.67,1.541,282.8,1,2023-05-25 11:00:00.0,AQY-R AA 0127,36.22,23.5,0,26.2,,48,,97,135.5,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,289,2023-05-25 10:50:00.0,TE02,12.8,ไม่มีฝน,ปานกลาง
7,TE03 - โรงพยาบาลส่งเสริมสุขภาพตำบล ท่ามะเกว๋น หมู่ 3 ต.แม่ปะ อ.เถิน จ.ลำปาง,81,ลำปาง,8107,เถิน,810732,แม่ปะ,17.67825,99.30828,saic-aws-0030,2023-05-25 10:50:00.0,44.29,982,982,982,51.31,.343,210.7,1,2023-05-25 11:00:00.0,,,,,,,,,,,,0,,0,0,2023-05-25 11:00:00.0,2023-05-25 11:00:00.0,N,6,,TE03,13.33,ไม่มีฝน,
293,TE22 - ศาลาเอนกประสงค์บ้านป่าเหว ม.3 ต.บ้านขอ อ.เมืองปาน จ.ลำปาง,81,ลำปาง,8107,เมืองลำปาง,810747,บ้านขอ,18.67984,99.47343,AWS4364-143,2023-05-25 10:50:00.0,34.93,966,966,966,54.91,1.26,114.6,1,2023-05-25 11:00:00.0,AQY-R AA 0143,36.58,28,3,43.73,,61.5,,72.5,3.8,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,290,2023-05-25 10:50:00.0,TE22,12.74,ไม่มีฝน,ปานกลาง
54,TE23 - ศาลาเอนกประสงค์บ้านขอใต้ หมู่ 4 ต.บ้านขอ อ.เมืองปาน จ.ลำปาง,81,ลำปาง,8107,เมืองลำปาง,810748,บ้านขอ,18.64624,99.4724,AWS2963-045,2023-05-25 10:50:00.0,35.07,971,971,971,53.08,1.598,110.7,1,2023-05-25 11:00:00.0,DP 15062020-1254,,,7,43.83,,,7.34,19.63,39.81,8.33,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 11:00:00.0,N,52,2023-05-25 10:50:00.0,TE23,12.76,ไม่มีฝน,คุณภาพอากาศดีมาก
291,TE24 - ศาลาเอนกประสงค์ หมู่ 2 (ติดกับโรงเรียนบ้านทุ่งสะแกง) ต.บ้านขอ อ.เมืองปาน จ.ลำปาง,81,ลำปาง,8107,เมืองลำปาง,810749,บ้านขอ,18.70859,99.48492,AWS4364-130,2023-05-25 10:50:00.0,35.15,966,966,966,53.41,1.41,173.4,1,2023-05-25 11:00:00.0,AQY-R AA 0130,35.03,25.7,0,47.3,,58.6,,81.8,116.7,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,288,2023-05-25 10:50:00.0,TE24,12.78,ไม่มีฝน,ปานกลาง
278,TE27 - วัดบ้านทุ่งโป่ง หมู่ 4  ต.เมืองปาน อ.เมืองปาน จ.ลำปาง,81,ลำปาง,8107,เมืองลำปาง,810751,เมืองปาน,18.77341,99.48743,AWS4364-129,2023-05-25 10:50:00.0,38.77,966,966,966,56.33,1.066,193.5,1,2023-05-25 11:00:00.0,AQY-R AA 0129,36.93,19.6,5,30.4,,36.5,,125,162.7,,1,2023-05-25 11:00:00.0,0,.1,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,275,2023-05-25 10:50:00.0,TE27,12.73,ฝนตกเล็กน้อย,เริ่มมีผลกระทบต่อสุขภาพ
55,TE28 - วัดแพะก้อม หมู่ 4 ต.เมืองปาน อ.เมืองปาน จ.ลำปาง,81,ลำปาง,8107,เมืองลำปาง,810752,เมืองปาน,18.76474,99.51053,AWS2963-046,2023-05-25 10:50:00.0,33.11,966,966,966,51.6,.488,195.8,1,2023-05-25 11:00:00.0,DP 15062020-1255,,,28,37.67,,,3.13,146.72,120.32,4.57,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 11:00:00.0,N,53,2023-05-24 19:20:00.0,TE28,11.95,ไม่มีฝน,เริ่มมีผลกระทบต่อสุขภาพ
516,TE29 - บ้านเลขที่ 6 หมู่ 8 ต.เมืองปาน อ.เมืองปาน จ.ลำปาง,81,ลำปาง,8107,เมืองลำปาง,810753,เมืองปาน,18.7525,99.51209,AWS3565-099,2023-05-25 10:50:00.0,33.9,968,968,968,62.52,1.016,179.5,1,2023-05-25 11:00:00.0,R-AQ-AT099,36.35,25.9,4,41.5,,47.75,,41.5,78.6,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,516,2023-05-25 10:50:00.0,TE29,12.96,ไม่มีฝน,คุณภาพอากาศดี
277,TE17 - ศาลาเอนกประสงค์บ้านสอนดอกคำ หมู่ 4   ต.วิเชตนคร อ.แจ้ห่ม จ.ลำปาง,81,ลำปาง,8107,แจ้ห่ม,810743,วิเชตรนคร,18.68107,99.54845,AWS4364-128,2023-05-25 10:50:00.0,36.53,974,974,974,54.73,2.817,137.4,1,2023-05-25 11:00:00.0,AQY-R AA 0128,35.47,23.1,0,54.6,,49,,6.1,9.6,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,274,2023-05-25 10:50:00.0,TE17,13.43,ไม่มีฝน,คุณภาพอากาศดีมาก
518,TE18 - ศาลาเอนกประสงค์บ้านหลุก หมู่ 2 ต.วิเชตนคร อ.แจ้ห่ม จ.ลำปาง,81,ลำปาง,8107,แจ้ห่ม,810744,วิเชตรนคร,18.70945,99.56742,AWS3565-097,2023-05-25 10:50:00.0,36.53,975,975,975,53.1,1.347,194.2,1,2023-05-25 11:00:00.0,R-AQ-AT097,36.8,25.76,6,44,,44.8,,37.3,72.5,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,518,2023-05-25 10:50:00.0,TE18,12.91,ไม่มีฝน,คุณภาพอากาศดี
517,TE19 - ด้านข้างวัดบ้านทุ่งทอง หมู่ 7 ต.วิเชตนคร อ.แจ้ห่ม จ.ลำปาง,81,ลำปาง,8107,แจ้ห่ม,810745,วิเชตรนคร,18.74534,99.56685,AWS3565-098,2023-05-25 10:50:00.0,33.47,974,974,974,52.31,1.6,151.6,1,2023-05-25 11:00:00.0,R-AQ-AT098,36.4,25.58,12,46,,45.9,,60.9,107.4,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,517,2023-05-25 10:50:00.0,TE19,12.9,ไม่มีฝน,ปานกลาง
4,TE20 - หน้าวัดประตูเหล็ก บ้านใหม่เหล่ายาว หมู่ 8 ต.วิเชตนคร อ.แจ้ห่ม จ.ลำปาง,81,ลำปาง,8107,แจ้ห่ม,810746,วิเชตรนคร,18.73248,99.56241,saic-aws-0034,2023-05-25 10:50:00.0,39.7,974,974,974,54.8,1.623,154.1,1,2023-05-25 11:00:00.0,,,,,,,,,,,,0,,0,.1,2023-05-25 11:00:00.0,2023-05-25 11:00:00.0,N,3,,TE20,13.44,ฝนตกเล็กน้อย,
8,TE08 - ศาลากลางบ้าน บ้านนาดง หมู่ 4 ต.วังเงิน อ.แม่ทะ จ.ลำปาง,81,ลำปาง,8107,แม่ทะ,810736,วังเงิน,18.09843,99.62983,saic-aws-0029,2023-05-25 10:50:00.0,33.91,973,973,973,54.44,1.868,240.2,1,2023-05-25 11:00:00.0,,,,,,,,,,,,0,,0,0,2023-05-25 11:00:00.0,2023-05-25 11:00:00.0,N,7,,TE08,13.56,ไม่มีฝน,
279,TE12 - วัดปางป๋วยศรัทธาราม หมู่ 2 ต.นาสัก อ.แม่เมาะ จ.ลำปาง,81,ลำปาง,8107,แม่เมาะ,810739,นาสัก,18.30093,99.85973,AWS4364-132,2023-05-25 10:50:00.0,33.54,971,971,971,52.01,1.658,194,1,2023-05-25 11:00:00.0,AQY-R AA 0132,34.22,18.8,0,41.6,,40.2,,67.4,91.7,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,276,2023-05-25 10:50:00.0,TE12,12.77,ไม่มีฝน,ปานกลาง
290,TE13 - วัดบ้านนาสัก หมู่ 4 ต.นาสัก อ.แม่เมาะ จ.ลำปาง,81,ลำปาง,8107,แม่เมาะ,810740,นาสัก,18.34813,99.85561,AWS4364-131,2023-05-25 10:50:00.0,38.22,968,968,968,50.04,.799,298.5,1,2023-05-25 11:00:00.0,AQY-R AA 0131,37.16,21.4,0,44.3,,40.2,,80.9,113,,1,2023-05-25 11:00:00.0,0,8.8,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,287,2023-05-25 10:50:00.0,TE13,12.78,ฝนตกเล็กน้อย,ปานกลาง
3,TE14 - ศาลาเอนกประสงค์ ม.5 ต.นาสัก อ.แม่เมาะ จ.ลำปาง,81,ลำปาง,8107,แม่เมาะ,810741,นาสัก,18.3231,99.85096,saic-aws-0035,2023-05-25 10:50:00.0,43.63,967,967,967,64.48,.425,243.9,1,2023-05-25 11:00:00.0,,,,,,,,,,,,0,,0,3.9,2023-05-25 11:00:00.0,2023-05-25 11:00:00.0,N,2,,TE14,13.39,ฝนตกเล็กน้อย,
6,TE15 - ร.ร.แม่หล่วง ต.นาสัก อ.แม่เมาะ จ.ลำปาง,81,ลำปาง,8107,แม่เมาะ,810742,นาสัก,18.31958,99.8689,saic-aws-0031,2023-05-25 10:50:00.0,38.96,966,966,966,50.92,0,0,1,2023-05-25 11:00:00.0,,,,,,,,,,,,0,,0,1.3,2023-05-25 11:00:00.0,2023-05-25 11:00:00.0,N,5,,TE15,13.34,ฝนตกเล็กน้อย,
53,TJ85 - อาคารเอนกประสงค์เทศบาลตำบลก้อ หมู่ 3 ต.ก้อ อ.ลี้ จ.ลำพูน,81,ลำพูน,8107,ลี้,810769,ก้อ,17.63887,98.78586,AWS2963-044,2023-05-25 10:50:00.0,32.97,977,977,977,54.9,0,0,1,2023-05-25 11:00:00.0,AQY BE-1269B,33.63,25.5,18,24,,62.5,,93.6,122.7,,1,2023-05-25 11:00:00.0,.1,.2,2023-05-25 11:00:00.0,2023-05-25 11:00:00.0,N,51,2023-05-25 10:50:00.0,TJ85,12.96,ฝนตกเล็กน้อย,ปานกลาง
21,TE35 - ศาลาเอนกประสงค์บ้านป่าไผ่ ม.1 ต.ป่าไผ่ อ.ลี้ จ.ลำพูน,81,ลำพูน,8107,ลี้,810757,ป่าไผ่,17.87737,98.92528,saic-aws-0015,2023-05-25 10:50:00.0,39.2,960,960,960,60.75,2.472,271,1,2023-05-25 11:00:00.0,,,,,,,,,,,,0,,0,0,2023-05-25 11:00:00.0,2023-05-25 11:00:00.0,N,20,,TE35,13.42,ไม่มีฝน,
276,TE36 - วัดห้วยแหน หมู่ 2  ต.ป่าไผ่ อ.ลี้ จ.ลำพูน,81,ลำพูน,8107,ลี้,810758,ป่าไผ่,17.8643,98.92522,AWS4364-123,2023-05-25 10:50:00.0,35.16,959,959,959,54.42,1.011,158.3,1,2023-05-25 11:00:00.0,AQY-R AA 0123,34.99,21.1,0,31.2,,44.4,,102.4,133.3,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,273,2023-05-25 10:50:00.0,TE36,13.49,ไม่มีฝน,เริ่มมีผลกระทบต่อสุขภาพ
330,TE37 - ศาลาเอนกประสงค์บ้านดงสักงาม หมู่ 6 ต.ป่าไผ่ อ.ลี้ จ.ลำพูน,81,ลำพูน,8107,ลี้,810759,ป่าไผ่,17.84105,98.93047,AWS4364-122,2023-05-25 10:50:00.0,33.66,959,959,959,53.58,1.23,172.2,1,2023-05-25 11:00:00.0,AQY-R AA 0122,34.19,21.1,0,32.8,,46.5,,90.2,79,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,327,2023-05-25 10:50:00.0,TE37,13.5,ไม่มีฝน,ปานกลาง
519,FL06 - วัดพระพุทธบาทผาหนาม ม.6 ต.ป่าไผ่ อ.ลี้ จ.ลำพูน,,ลำพูน,,ลี้,,แม่ตีน,17.83836,98.92883,AWS3565-096,2023-05-25 10:50:00.0,32.64,957,957,957,53.15,1.294,124.2,1,2023-05-25 11:00:00.0,R-AQ-AT096,34.25,23.24,3,37.5,,44.95,,36.95,72.1,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,519,2023-05-25 10:50:00.0,FL06,12.96,ไม่มีฝน,คุณภาพอากาศดี
521,FL01 - บ้านทาปลาดุก ม.5 ต.ทาปลาดุก อ.แม่ทา จ.ลำพูน,51,ลำพูน,5102,แม่ทา,510201,ทาปลาดุก,18.49537,99.20303,AWS3565-094,2023-05-25 10:50:00.0,32.83,961,961,961,48.79,1.754,292.3,1,2023-05-25 11:00:00.0,R-AQ-AT094,31.5,24.34,6,22,,64.2,,37.3,72.6,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,521,2023-05-25 10:50:00.0,FL01,13.03,ไม่มีฝน,คุณภาพอากาศดี
289,TE40 - วัดท่าป่าสัก ม.2 ต.ทาปลาดุก อ.แม่ทา จ.ลำพูน,81,ลำพูน,8107,แม่ทา,810761,ทาปลาดุก,18.54348,99.24383,AWS4364-118,2023-05-25 10:50:00.0,38.37,958,958,958,65.53,.589,331.1,1,2023-05-25 11:00:00.0,AQY-R AA 0118,36.02,22.2,0,41.8,,45.1,,111.1,157.8,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,286,2023-05-25 10:50:00.0,TE40,13.24,ไม่มีฝน,เริ่มมีผลกระทบต่อสุขภาพ
28,TE41 - บ้านทาชมภู (วัด) หมู่ 4 ต.ทาปลาดุก อ.แม่ทา จ.ลำพูน,81,ลำพูน,8107,แม่ทา,810762,ทาปลาดุก,18.51186,99.21352,saic-aws-0004,2023-05-25 10:50:00.0,35.89,959,959,959,56.87,1.166,272.3,1,2023-05-25 11:00:00.0,,,,,,,,,,,,0,,0,0,2023-05-25 11:00:00.0,2023-05-25 11:00:00.0,N,27,,TE41,12.25,ไม่มีฝน,
309,TE42 - บ้านทาสองท่า หมู่ 7 ต.ทาปลาดุก อ.แม่ทา จ.ลำพูน,81,ลำพูน,8107,แม่ทา,810763,ทาปลาดุก,18.53416,99.24246,AWS4364-124,2023-05-25 10:50:00.0,35.65,959,959,959,53.06,2.054,218.5,1,2023-05-25 11:00:00.0,AQY-R AA 0124,35.05,22.1,2,38.3,,47.2,,108.6,135.7,,1,2023-05-25 11:00:00.0,0,0,2023-05-25 11:00:00.0,2023-05-25 10:50:00.0,N,306,2023-05-25 10:50:00.0,TE42,13.41,ไม่มีฝน,เริ่มมีผลกระทบต่อสุขภาพ
